,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
1322,-264040,-231350,-183260,-138670,-101640,-64960,-29890,-11270,-19740,-43400,-82530,-120750,-142240,-125650,-96040,-60550,-28910,-7000,6650,8820,280,-16030,-37940,-57820,-65870,-59430,-40180,-13720,6440,11060,210,-18130,-33110,-36610,-20230,12110,46970,81830,116970,148960,171850,184100,187600,179900,160020,131950,103530,80080,62300,49420,41930,39130,38290,38360,39270,39550,37240,25900,19180,13790,10570,10640,13020,14070,9590,-3640,-33740,-84420,-142030,-181160,-190470,-177240,-150570,-119070,-90650,-77280,-80640,-90580,-98070,-105700,-114940,-123830,-130550,-131460,-123690,-108640,-88830,-65730,-42490,-23030,-10220,-6230,-12600,-29680,-52360,-72590,-86450,-90230,-80010,-59990,-27300,-27160,-38570,-53340,-60340,-50190,-20440,23660,68530,103460,128590,149590,169540,184870,186830,171220,146440,124040,109620,104580,109480,120050,129920,134750,133280,128170,121800,115640,109200,103390,98770,94500,89390,81970,72240,61390,51660,48790,51450,49490,28560,-18900,-86100,-151830,-138460,-122640,-115290,-123900,-147350,-175910,-197750,-211400,-229390,-236460,-227220,-207760,-178640,-143080,-108990,-80850,-59500,-46620,-43960,-50330,-61950,-73150,-79520,-79940,-75460,-66570,-53200,-35280,-16450,-2870,-1750,-1750,7420,29960,73010,133210,191380,236320,268170,288050,297430,299110,284130,196350,143220,104440,83930,76930,78960,86660,96600,105560,110390,111720,109130,103670,1
1323,96950,88970,79100,65870,49420,30590,12040,-4900,-20230,-35700,-57610,-89740,-135170,-198310,-262640,-312690,-332080,-313740,-269780,-221480,-181930,-156170,-132090,-112490,-105000,-108220,-121100,-133210,-134540,-123900,-83160,-57750,-35770,-20790,-13300,-12880,-17500,-19950,-22470,-24990,-24430,-19180,-10570,-2800,2170,8470,18130,29050,41790,54320,58940,54390,53270,65520,91560,123970,150570,161490,155890,139720,120190,104440,94850,89950,88690,90790,94430,98980,104720,110600,116130,121310,125160,125300,108920,92260,73500,57890,51380,56350,59920,35350,-33530,-135730,-220150,-250530,-238700,-208670,-178640,-158410,-147280,-139510,-137410,-145250,-157570,-163240,-169260,-166880,-152040,-128660,-101010,-73570,-49420,-31710,-19810,-14630,-14140,-15610,-18130,-18760,-14000,-3290,9870,21280,31640,40600,44240,26740,13860,6090,8680,23170,48510,81760,114100,129430,119280,86380,40880,2520,-15120,-12180,6090,35280,70350,104160,129780,145530,152460,151060,141400,124600,104580,82670,59290,35910,13230,-6230,-21980,-35070,-41860,-47040,-56770,-84280,-136220,-198870,-246260,-258930,-229040,-171640,-81270,-57260,-44590,-43750,-58730,-88620,-128380,-162820,-188720,-203980,-204960,-193410,-174440,-152250,-131250,-114870,-103250,-96320,-93310,-92050,-87780,-76370,-59360,-39620,-20860,-7420,-7000,-16940,-24710,-22120,-9940,14350,55230,104860,151130,190680,227010,258440,283430,301140,1
1324,303590,284340,247870,169120,137620,113330,95900,83510,73780,66710,61180,55580,51380,48370,43120,35350,26250,15960,4200,-5880,-11480,-10150,-420,17150,39060,59920,76930,75740,46130,9800,-9800,-13720,-11130,-12320,-29260,-67200,-119490,-166040,-189210,-188230,-172340,-154280,-141260,-131950,-125160,-119770,-115570,-107800,-99330,-91280,-86100,-83300,-80430,-73570,-63840,-50960,-32830,-13230,3290,13580,16030,15190,19320,33320,55440,79730,99050,113610,123550,133560,147910,160370,157640,133980,96110,56210,27930,18200,26040,45360,70140,93870,110810,119070,121310,120820,118650,113610,104230,90300,57960,42910,31080,23450,21770,26530,32410,31360,12880,-31500,-93380,-150290,-180530,-185500,-163170,-119490,-82670,-72590,-74410,-83510,-101780,-126910,-151900,-175840,-191100,-192500,-179200,-154840,-124320,-94500,-72520,-63560,-67200,-80430,-96880,-108220,-110460,-103110,-86730,-63350,-38570,-19530,-8890,70,7840,19250,30800,41720,52150,59990,70140,87150,107520,132230,149520,147700,133770,109340,84560,70770,63980,65240,73080,79940,86100,91980,95410,97230,96880,92750,84770,73780,60410,45430,31710,24010,23520,25550,25900,19460,-1540,-42700,-97160,-142170,-153860,-134050,-44380,-5950,3710,-10990,-32760,-57260,-88970,-125580,-156240,-175210,-178920,-165270,-139230,-110390,-85890,-69860,-61670,-58100,-59220,-64820,-72730,-79450,-80920,-74340,1
1325,-58870,-37590,-17990,-4060,2450,1890,1680,10570,30660,56700,81410,99680,111860,119910,129710,145670,159530,162680,152810,110250,88900,74200,68180,67830,69090,70700,73080,75180,75600,74480,71960,66850,58520,48720,38710,29680,21490,14000,11270,15050,21560,22890,7770,-34300,-93730,-145110,-173250,-175350,-154840,-120190,-92260,-72940,-52990,-49980,-52570,-73710,-100730,-122150,-132300,-132370,-121940,-81410,-65450,-58170,-61670,-76370,-97230,-115920,-123130,-116130,-97580,-69160,-39830,-16660,-2240,1960,-2800,-8960,-9450,-1750,20720,60760,108990,156450,197050,220570,220710,197890,154420,100380,49210,14630,1540,4340,16590,32970,51170,66290,75040,78960,80290,79590,77070,74340,67550,63140,58870,55160,51100,46270,40180,33810,20300,-13230,-70770,-134330,-176330,-181790,-158410,-119700,-79730,-61810,-72450,-90930,-107870,-128240,-149450,-164290,-171710,-169400,-157500,-136010,-108500,-79240,-55370,-36540,-25480,-24640,-32410,-46550,-60760,-70980,-75180,-70490,-55510,-35070,-8680,-6510,-9100,-15260,-19810,-17360,-4690,21910,59290,97300,131110,160930,181720,180250,155750,118720,82600,57540,47880,52430,65450,80290,92890,102130,108360,111580,111720,108780,102480,93380,82880,71540,61180,52780,47040,43820,41510,39760,38920,34510,24570,7210,-79940,-120960,-137410,-123830,-83230,-31500,6370,20860,19530,4480,-24430,-58870,1
1326,-92820,-123340,-145740,-155750,-151550,-135730,-115920,-98770,-88130,-83650,-84770,-90160,-97580,-104930,-108430,-104370,-89950,-66360,-39760,-19320,-11970,-19530,-38430,-56910,-61600,-45990,-9870,38360,83440,111510,120260,108290,94850,78470,58100,43960,40320,43120,52990,67480,81200,95900,108640,115850,117180,115290,112490,108780,103880,98000,91910,84840,74690,63840,55440,48510,42420,35630,26670,13300,-9800,-42770,-78540,-101710,-97370,-69230,-34090,-10500,-9870,-30520,-64400,-103250,-143780,-181580,-221620,-206640,-172060,-144690,-116480,-94570,-87080,-91280,-103110,-116760,-126980,-129360,-123550,-110180,-90370,-68040,-45640,-26460,-13440,-8470,-9450,-11340,-11550,-11130,-8820,-4130,5740,25760,56770,96670,136500,168560,181370,168140,137270,101430,71400,54320,51100,59920,76790,97020,131460,141400,144130,140700,132160,120050,105560,90930,79450,73780,73990,78120,82110,77420,58450,23870,-27090,-75040,-94220,-78470,-40530,2660,36750,54460,52640,24710,-25340,-80430,-137900,-194320,-234500,-255150,-251370,-222390,-175980,-125720,-82950,-56000,-46340,-50120,-61320,-74620,-95550,-98210,-93590,-83370,-70000,-57610,-50750,-50260,-55160,-63840,-75600,-83930,-83930,-79310,-64260,-36960,-7070,20720,48720,84140,126840,170240,208600,231560,231070,209370,175420,137900,103530,76160,57820,47810,43960,43470,43330,44590,47250,47670,43260,38710,34090,28000,1
1327,16940,13230,9380,2450,-15260,-47180,-85890,-118510,-132510,-118930,-81410,-35910,1190,17780,11270,-13650,-49910,-87780,-119910,-141820,-157430,-168140,-167370,-157010,-141610,-120680,-98210,-82740,-74830,-71680,-73150,-78260,-85330,-90650,-91140,-84840,-73010,-58590,-42210,-26950,-16520,-13580,-17500,-27020,-19390,1610,30100,60200,95130,140070,195020,252980,295400,303030,272090,211820,140560,77490,33880,11270,5390,9940,19390,31990,47880,65590,82180,94990,102900,103950,93800,75880,56420,38010,22820,15050,14980,12810,1610,-21070,-51380,-73570,-75390,-63140,-45640,-30310,-38080,-63070,-99680,-138460,-168910,-186340,-196000,-193970,-178640,-158550,-139930,-122640,-109270,-101360,-98700,-102270,-109480,-116270,-119000,-114450,-103810,-90440,-75530,-62090,-51030,-43330,-41650,-46270,-52640,-56770,-52150,-34580,-9800,10850,25760,44310,69230,101080,139090,177730,207690,217420,203280,131250,96670,74060,63630,61600,65940,75600,87150,97510,106820,114030,117880,118720,118230,116480,111370,101010,86800,72730,62440,57750,56560,55440,41580,4130,-49420,-98070,-121450,-112560,-80080,-40880,-4830,16800,21770,-1260,-43330,-91420,-136500,-173320,-192150,-191170,-175490,-148260,-84910,-62510,-49910,-45640,-48580,-54880,-60340,-61600,-55580,-42280,-26670,-12880,-4270,-5460,-14630,-25690,-34440,-33040,-14700,15960,50680,82530,108010,127400,144830,160930,166810,154490,1
1328,130130,103950,82180,67200,58800,56350,58310,63000,69090,74550,78610,81550,81690,78470,72870,58380,51520,45080,38990,32620,25200,15540,2730,-13370,-30520,-52010,-82670,-119350,-153160,-175980,-185150,-179970,-160230,-126350,-89810,-68040,-59220,-59570,-75320,-103110,-132930,-158410,-174160,-177450,-171640,-159600,-142660,-128030,-121800,-121800,-124600,-130060,-135940,-137970,-133910,-122080,-98560,-66850,-15470,-1610,4480,5530,3500,-1260,-4900,-5950,-3780,13300,54110,115500,184800,239470,264740,259840,230020,185010,136640,94500,65800,52360,52920,62790,77630,92120,103110,110320,114730,116480,114590,108990,100310,89180,75950,59710,40040,22260,11410,5390,980,-6580,-23730,-99120,-143920,-170030,-171710,-156940,-136080,-106120,-78470,-53410,-38640,-40180,-56210,-77070,-94150,-101010,-97300,-86380,-71400,-57330,-47880,-43750,-43820,-47110,-53200,-61530,-70140,-76300,-77560,-72380,-61740,-48300,-38010,-34720,-37660,-40600,-35910,-20090,4900,34510,67410,101500,131250,166390,167160,158200,140630,119910,103530,94080,92260,96530,103180,108850,112980,115360,116060,114940,111720,107450,102130,94430,84630,73920,63420,52780,44450,38570,32480,24430,10920,-10570,-42490,-90020,-148470,-195020,-212240,-198870,-164150,-125370,-101570,-93590,-91700,-86240,-99400,-116830,-125090,-121730,-110740,-90860,-66430,-48020,-36610,-29820,-26740,-27510,-31710,-37240,-42630,-45710,1
1329,-43610,-35140,-22190,-7560,7210,19880,24220,15050,-5250,-26810,-35140,-25480,-5180,19810,46550,72240,97580,124530,150360,170590,176960,167720,146650,120680,96320,77070,64050,56210,52080,54320,59640,65940,70560,74060,77070,77980,76930,73710,66710,57610,49770,43960,40110,33810,11970,-36680,-105770,-166040,-190540,-178570,-148190,-116340,-95900,-92470,-103880,-119210,-141260,-167790,-181230,-175070,-155960,-134330,-109760,-86100,-63280,-45570,-36470,-34370,-36820,-42210,-50750,-66850,-67900,-60970,-47320,-30660,-18060,-12180,-8750,-4060,3710,13370,22400,34020,53270,83440,122990,161980,185850,187880,165060,124530,85190,58660,49700,56840,72590,89600,103040,110180,111720,108990,102200,93660,86100,78820,71050,64120,58940,53970,46480,36820,25340,3220,-11970,-30730,-57470,-97090,-144060,-185010,-204050,-192920,-161350,-126910,-100030,-86730,-90370,-103600,-119490,-137620,-152530,-157850,-154070,-141820,-121870,-99960,-80990,-64470,-50960,-42980,-42280,-46830,-53200,-58310,-61250,-59990,-54390,-45640,-35420,-24640,-15540,-10500,-8470,-5530,3010,15120,47250,71260,99260,120960,130900,131950,129080,125790,121590,113330,100240,86100,77070,76860,84070,95200,107240,116340,119840,117740,112000,102690,90370,81200,76510,72660,67900,62370,55790,49140,44450,41020,35420,25200,10430,-5880,-21840,-58380,-115570,-168910,-202580,-215040,-206290,-145950,1
1330,-115080,-89880,-71960,-71190,-85470,-102620,-113400,-114800,-105420,-89320,-72660,-59290,-50820,-47880,-53690,-59570,-62860,-63770,-62230,-54250,-38360,-19110,-4340,-1470,-9100,-18480,-22610,-20370,-13370,-5880,7840,35910,71330,102130,127400,151970,162680,160090,150570,133490,110180,88690,71260,74480,83510,94010,103250,110670,115220,116830,115290,109900,100450,88130,75180,63560,56070,53060,55160,64050,74830,78820,66710,30940,-29190,-94010,-140980,-153580,-134260,-101640,-75950,-70700,-81480,-97510,-114380,-131740,-145390,-148190,-138180,-117180,-87710,-59640,-43050,-37660,-47390,-54600,-63280,-70840,-73920,-72100,-66500,-57050,-45920,-35070,-25690,-20930,-20510,-23380,-28000,-33600,-35700,-28700,-8820,26950,78400,129990,170590,195720,207340,208670,198100,178080,153720,128170,106750,93240,88340,90230,92820,92680,89390,85260,81130,77700,73500,67760,46270,29750,10710,-7210,-21350,-30450,-35700,-42140,-52640,-70490,-104930,-156730,-208600,-240870,-247660,-224630,-179200,-135520,-105980,-89390,-84210,-91350,-107660,-126070,-139020,-140210,-129290,-110460,-89880,-70070,-53270,-39130,-31850,-33950,-44240,-59430,-73500,-79940,-76020,-59570,-35490,-11550,22680,30030,31080,31360,37660,55090,83790,119350,156100,187810,208040,218400,226100,228270,219450,200830,169610,126420,83370,52010,33880,27790,33740,48020,65310,79940,87220,87430,82180,71400,56070,37450,1
1331,17500,-2240,-21910,-39900,-52780,-55790,-44730,-23170,-3780,-1260,-78120,-146090,-197680,-207970,-194740,-159740,-121310,-90510,-77280,-81200,-90440,-105350,-120540,-130410,-134540,-131320,-120050,-101010,-76160,-48930,-25480,-10360,-5390,-13230,-26880,-42980,-57470,-62580,-57610,-43820,-24290,-5390,6020,7980,4340,840,2940,17150,47180,86870,124880,154070,183610,181440,159180,117880,68040,22400,-4900,-8540,4690,28280,55020,78750,95830,104580,103250,94010,81130,68950,58310,48510,39410,30590,21490,11830,3290,-2590,-5320,-4830,-10570,-35280,-81620,-136850,-172340,-167790,-136290,-93030,-41930,-16940,-23730,-62580,-106260,-141890,-176400,-171080,-151200,-124110,-99400,-83790,-76370,-74900,-78820,-85680,-95200,-106400,-116340,-120960,-119700,-110880,-94990,-75950,-57890,-43680,-34300,-28980,-30730,-41020,-49770,-47110,-33040,-8540,26390,72030,119840,164010,202930,232820,246400,236460,200970,148120,91140,45640,19880,14910,50330,75950,98210,113050,118300,114100,102550,85750,67340,50330,34720,20300,8190,-2310,-11130,-17360,-20580,-29120,-58800,-108990,-161770,-194600,-196210,-169260,-127260,-88760,-69650,-63000,-62160,-64610,-72310,-84560,-94710,-97720,-93240,-83230,-69510,-53480,-39410,-31710,-32620,-60970,-80990,-96670,-103880,-101220,-88970,-70070,-48510,-28560,-17430,-15260,-22120,-30380,-30800,-19880,1260,24640,47180,69510,91630,115430,143360,161350,1
1332,164150,152530,129220,102970,84140,78050,83160,94360,105420,113750,118790,119910,116550,108080,95550,81830,68670,55650,42560,28140,11480,11060,13930,17360,15050,2940,-24360,-73990,-131460,-172970,-188230,-174650,-138740,-101290,-86240,-92960,-102620,-101920,-115850,-135170,-150640,-157080,-156940,-147770,-131670,-111230,-87500,-63980,-48090,-44100,-52570,-71190,-93800,-111440,-118790,-115570,-101780,-79870,-57470,-41020,-31290,-30730,-45640,-41230,-19670,16170,55160,84350,95550,89530,78120,89250,107870,123690,137550,145250,144480,139510,135660,134610,133560,130270,124810,117880,110250,101920,93240,85050,78190,72170,66220,62510,60550,56490,50260,44730,41020,34860,20230,-6230,-43470,-79030,-95830,-93870,-79240,-36330,-35140,-51730,-82180,-121660,-159460,-184380,-192010,-182770,-168070,-155190,-144270,-133420,-124320,-124670,-133490,-147350,-157990,-162750,-161630,-151690,-132230,-104790,-76230,-51310,-33810,-22750,-16940,-12600,-8610,-4480,-140,140,-3640,-10080,-11690,-3710,15330,53900,109270,165900,204050,217280,179130,142940,109760,85260,71890,68950,72800,81130,92120,103110,112000,117320,117950,113260,104440,93240,80640,67480,54880,41930,31430,25550,23170,18200,4550,-17220,-44520,-74480,-98770,-105700,-99190,-93380,-96600,-107310,-109690,-119490,-125510,-127400,-121660,-112070,-99120,-85400,-74060,-59920,-53130,-47040,-42350,-39270,-42980,-55090,-71470,-87150,1
1333,-96600,-96670,-87080,-70350,-53410,-43610,-43540,-50400,-54880,-49420,-33740,-13720,3010,15890,31920,52080,77700,111370,145740,165620,162610,140210,109060,80570,62930,58870,66990,84700,106050,123480,132090,132090,126840,106260,95270,85050,75460,66150,54880,39830,21420,3990,-8750,-19040,-31500,-48580,-74480,-102620,-112420,-93310,-49560,4620,46410,57610,35560,-6650,-51660,-87220,-115220,-136290,-142520,-133770,-112700,-84280,-55930,-34650,-22610,-17010,-19110,-26880,-36610,-46970,-58520,-69370,-82110,-97790,-98280,-89740,-72170,-50190,-27790,-7000,14420,34230,44800,43120,35770,31920,32410,39550,59570,92610,126560,148820,151900,133980,102550,68950,44940,34580,35630,44100,56910,71190,84700,95550,101570,101360,96390,89320,82460,76580,71540,68180,66710,66360,67830,70350,65030,42560,6930,-31150,-53480,-59360,-54320,-43610,-33250,-35070,-51100,-76160,-100450,-123130,-137130,-137900,-128310,-112630,-96740,-85470,-80010,-78960,-81690,-88690,-98070,-108080,-116900,-120400,-115290,-102760,-86380,-66220,-48440,-37450,-33460,-33810,-31220,-24290,-17080,-8540,70,7490,18270,48720,60410,69020,80150,97930,119840,139580,148750,144970,127120,95830,62860,40880,32900,36680,48510,64050,79940,92540,99330,101500,100870,98630,94850,89950,83160,73010,58800,43890,32760,27860,24710,19810,9310,-13790,-59220,-113330,-145600,-147560,1
1334,-125860,-85330,-36750,-2380,-13230,-50050,-97300,-142240,-174930,-190400,-187740,-168980,-140140,-109830,-86030,-71610,-65800,-67480,-74130,-83300,-89740,-90090,-85330,-76230,-62930,-50820,-44030,-41720,-41580,-40880,-36050,-23030,-2170,22960,51310,79310,100310,112350,123270,137060,153650,168070,171780,159670,134820,106050,66920,62370,64050,67480,71050,73640,74270,73010,71120,68180,63630,58030,48720,33390,17640,6230,-1120,-2450,3080,7070,1400,-16100,-42490,-67270,-84420,-93800,-99470,-104090,-111440,-118650,-121100,-115920,-104720,-95970,-79310,-57750,-42420,-36610,-37800,-44030,-51520,-57470,-61040,-64960,-65450,-66640,-69370,-67970,-59850,-47670,-32690,-17990,-7350,-2310,-700,4480,14910,27020,38010,46620,55650,64890,75600,98140,126350,148400,162540,165760,155750,134470,109130,89600,79660,75320,74410,77280,83860,90580,93800,93240,89600,83230,74690,65100,55230,45920,36050,33110,29400,23240,11410,-10710,-43820,-89810,-142660,-180950,-185430,-159600,-119840,-75950,-38850,-22820,-27580,-41930,-64540,-95060,-125440,-147350,-155960,-149450,-130410,-104160,-76300,-52430,-36610,-32620,-41790,-58660,-76230,-89740,-95690,-91350,-77350,-57260,-34440,-12250,5600,15820,17150,2520,3500,16450,44170,82460,121520,150220,167370,181090,183330,171360,151550,122290,84840,50960,31010,21350,19460,26390,39340,52500,61880,65800,65170,61180,1
1335,54950,48790,44100,39480,32760,23240,9450,-8260,-25480,-38920,-48720,-59430,-70770,-79590,-92470,-123690,-172340,-235200,-221970,-179480,-125300,-77770,-39760,-11690,2310,-5180,-34440,-70070,-96110,-104720,-95620,-72450,-43050,-14630,7560,18970,17290,6020,-16170,-44520,-68180,-82950,-89320,-85540,-74340,-61320,-52850,-55020,-65870,-76370,-79520,-70420,-42350,-3360,33390,64470,94780,126490,163590,236600,250810,241150,213080,177380,143150,114800,93940,80290,72100,68460,66990,65310,62090,57750,52500,44170,33040,20370,7700,-2380,-8120,-10360,-11410,-11900,-12460,-19880,-45220,-91000,-141120,-178710,-187810,-168770,-131740,-86940,-51520,-39060,-51310,-78890,-107800,-136850,-161280,-165550,-149030,-81620,-48300,-23940,-7210,4200,7210,70,-15750,-36330,-57750,-77700,-91770,-95200,-90090,-79100,-62440,-45220,-30800,-17290,-7210,-6090,-14210,-21910,-19950,-700,40880,95410,147980,190890,221900,242340,252070,246120,221130,181790,135450,91840,60340,44870,43540,52570,68460,101640,111860,116970,115990,108710,96180,80640,63350,46270,30870,17920,8890,5320,3920,-350,-11760,-40530,-93380,-158690,-217210,-248430,-245210,-217210,-173880,-125230,-87500,-67130,-63420,-77140,-107730,-145950,-177800,-196840,-197470,-177100,-138880,-93380,-55090,-31220,-23590,-30660,-44450,-65660,-64470,-55230,-41090,-24850,-8890,2030,6510,3290,-3360,-10850,-23730,-21210,1
1336,-5670,21980,54250,86870,119070,145670,168770,186830,195720,187950,162470,128100,95690,73570,63560,63140,69510,80500,92050,99890,103880,106260,107450,107030,104930,100800,94080,83300,70700,56560,28350,22120,17290,980,-34930,-84560,-132580,-172130,-188440,-177800,-150570,-127680,-121520,-136640,-163170,-186760,-199640,-199780,-185150,-160580,-135240,-115010,-98770,-88760,-85540,-84280,-82250,-80360,-79100,-77280,-73710,-68460,-61600,-54180,-48650,-44660,-40110,-34230,-28980,-25550,-24010,-26180,-36050,-38710,-34230,-12320,27370,72940,108500,130480,144830,159180,174020,181720,177100,162190,144130,128730,120330,121100,129010,140490,152460,160580,161700,156450,146440,134820,123270,108220,93030,82880,77000,74200,73150,69650,61600,51240,41020,34440,31640,25760,1680,-56980,-149240,-299250,-293300,-227570,-132020,-60200,-29750,7350,24010,-15470,-25340,-22820,-37240,-43330,-36960,-26670,-18550,-12880,-9100,-6020,-1190,4760,-840,-6160,-10780,-18410,-29330,-37380,-45850,-50400,-43820,-29120,-17500,-15610,-25340,-41930,-53340,-44170,-9660,46480,112420,171640,210840,236530,240170,233800,213080,181510,147770,121240,108080,107590,114240,124320,135100,142870,144830,141540,135170,130270,130970,128870,123760,119070,109130,92260,74970,62300,56280,52290,41930,10500,-51450,-126000,-178990,-185220,-144130,-82530,-34650,-22120,-41790,-77350,-117250,-156100,-182560,-188860,1
1337,-145950,-106820,-69650,-42490,-29190,-28490,-35980,-48090,-62790,-78330,-91910,-99470,-99470,-92820,-79800,-62860,-44800,-27790,-14700,-8610,-12040,-25410,-45570,-63490,-67410,-52780,-16800,35490,87710,128170,155050,169330,173390,166880,148470,119770,90090,67830,55090,52430,60410,75530,105140,113890,117530,117180,114800,112000,109340,107030,102130,93940,82530,66990,45570,17360,-12460,-44310,-79520,-111510,-134820,-154490,-166460,-161700,-147070,-133910,-118650,-108640,-120330,-133770,-137130,-133350,-132160,-135170,-140490,-139720,-129850,-118370,-104510,-87990,-72310,-60480,-54880,-56420,-66010,-67620,-65170,-60970,-55720,-46900,-38360,-37310,-45640,-57190,-66150,-68110,-59570,-38500,910,56840,117950,171010,210840,238420,253120,254240,243740,221900,194040,169470,154070,148260,149870,155890,162610,167930,170660,170450,166110,157640,145880,130690,111860,89810,65730,42280,19040,-24710,-40250,-52570,-67200,-94640,-144410,-200900,-235270,-236810,-211610,-174720,-143570,-136920,-149240,-165900,-179620,-183610,-177170,-162750,-142660,-120120,-98840,-81410,-69930,-66080,-70490,-82390,-95830,-105490,-108710,-106890,-101990,-95900,-90510,-83650,-73780,-61600,-49630,-37590,-26390,-18760,-10430,3710,37940,63630,97370,132790,166740,201530,236600,263480,269990,249200,208460,163240,124040,94990,79450,74760,75950,80080,85470,89600,90440,87570,82040,76230,70910,65170,58730,48720,33950,15960,1
1338,-840,-16030,-31080,-44730,-61320,-87990,-120120,-143360,-147840,-129220,-92050,-52430,-28980,-47740,-68390,-85750,-105420,-127400,-143010,-144270,-131530,-108990,-81480,-54110,-32060,-18550,-16100,-26530,-48090,-73220,-94920,-109410,-114800,-111370,-99470,-83160,-68670,-61950,-63980,-69230,-73710,-73500,-60340,-32690,5740,50470,97300,141400,184520,228410,260540,265930,239050,188580,131810,59990,53970,61040,75950,94080,111230,124950,134540,138530,134680,123620,107940,89530,68740,48230,30940,15610,1120,-14770,-37870,-62650,-78330,-78330,-67200,-58100,-60480,-80850,-115290,-145670,-156800,-147350,-121450,-92120,-74900,-73850,-86590,-108640,-133490,-154280,-164150,-159040,-142100,-119350,-77490,-61880,-51240,-47460,-49490,-55510,-64260,-74410,-81480,-82250,-77420,-65940,-53130,-44520,-39760,-37660,-37520,-33320,-19880,4690,33950,60760,81130,91000,101150,129010,161210,193690,215250,213360,189070,152110,114590,87010,72940,70000,73850,80640,87640,92960,95200,91140,87290,82950,77770,70980,63000,53060,39200,21770,3080,-14000,-24360,-21700,-11620,-9940,-27510,-63070,-95830,-104300,-97370,-88480,-83580,-88760,-98910,-104020,-109480,-116130,-123620,-129290,-127400,-121660,-113260,-98700,-82740,-70910,-60200,-53550,-55790,-66080,-79730,-94500,-109270,-121380,-123760,-107870,-84210,-56910,-30940,-13160,-10080,-20300,-37170,-49630,-50750,-39970,-14980,28350,85750,146930,203700,250740,1
1339,280910,285320,260120,211330,151970,99050,60410,35000,22260,21140,31290,50540,73290,94570,110810,119630,119700,111020,95690,74760,49770,25830,9030,-420,-14490,-26180,-48160,-86310,-129920,-156590,-148610,-108500,-57120,-15260,-1190,-23940,-69230,-115360,-150220,-172410,-179970,-171920,-154630,-131040,-103460,-81970,-68880,-61180,-56630,-51870,-47810,-47390,-50470,-56280,-64190,-70980,-73710,-73360,-70210,-63700,-53130,-41580,-34440,-30800,-25130,-11970,32760,54460,77560,102830,129920,161070,192850,216790,227990,224770,207900,182070,155050,133140,118650,109900,105560,104720,105420,105490,103670,99260,92260,83860,73360,60690,46620,31010,13020,-8820,-32970,-52430,-63980,-70350,-70630,-64610,-70770,-97300,-131810,-162120,-184800,-201950,-210630,-160230,-136710,-122710,-108500,-96250,-91490,-94780,-101010,-102620,-95760,-80080,-58170,-33320,-8890,9590,17850,15540,-700,-23380,-45290,-64470,-75390,-71120,-52290,-25270,0,15820,19040,10640,-4270,-13650,-4760,28910,79730,134050,179970,218890,249340,255010,237020,199780,147910,93940,33670,31570,42210,60620,82530,103880,121450,133350,137970,136010,130200,122640,112910,100380,86660,73990,65450,61390,59010,55020,42490,10080,-54110,-136710,-201670,-222320,-192430,-127190,-58030,-20090,-9870,-26740,-66010,-108360,-145460,-169050,-175770,-172270,-156030,-130690,-108080,-93030,-80850,-70490,-55580,-55930,-63560,-74970,1
1340,-87500,-98420,-102620,-97370,-83790,-65590,-47880,-35700,-32060,-31710,-32760,-28420,-9660,25340,64610,94290,110110,117110,125300,142310,167650,188020,187740,164500,128520,92890,61950,42420,36820,41510,50820,61530,71260,77980,82880,86310,90930,95830,96810,79660,66080,53900,43680,36470,32620,28700,18760,-4410,-52850,-125020,-187880,-207900,-185500,-144480,-104930,-79800,-77980,-92890,-114170,-137970,-159460,-170870,-169960,-156450,-129990,-97370,-68110,-46620,-33600,-30240,-36400,-49420,-65940,-82460,-97160,-106260,-106820,-97510,-80640,-58940,-36330,-14070,1050,8330,-7630,-27160,-27790,-12530,21000,70420,118020,156380,193690,235270,258300,257460,239610,208600,169890,132300,102760,83930,73920,68740,66010,66640,71540,78680,84350,84770,78400,67550,54110,38150,18830,70,-14770,-25270,-33600,-47180,-69090,-108850,-167790,-219660,-241500,-228270,-156310,-128940,-116410,-113050,-107940,-101710,-101360,-104370,-102970,-94640,-81340,-65310,-46340,-25480,-8050,2730,7350,630,-16240,-31640,-43190,-53690,-60690,-61040,-53760,-39410,-23660,-9310,3220,10850,7210,-7280,-22120,-26180,-10500,20440,54040,93030,141610,192080,238000,266910,258720,228410,189350,151830,121240,102340,92470,86170,81620,79520,79100,77910,74410,69790,64120,58170,50680,38010,19950,-1540,-24920,-45780,-58170,-63210,-63980,-64260,-81550,-121100,-167440,-201880,-211610,-198660,1
