,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
938,-38990,-42840,-50260,-58870,-67270,-77350,-90930,-113260,-141820,-161000,-161420,-151550,-152600,-172480,-199780,-220290,-201460,-166530,-130620,-102620,-84210,-73500,-63840,-53130,-42490,-32760,-21350,-6020,13580,36050,59640,81550,98000,108850,119140,124740,128170,132230,137690,142800,141750,135660,129220,137620,165900,195860,207900,180950,129290,91000,79100,75600,66990,52150,38290,24920,12180,-1960,-12390,-16590,-12880,-14420,-20860,-28980,-35420,-41580,-48860,-55790,-61740,-68110,-75880,-86030,-98560,-112140,-128450,-148470,-169260,-184310,-187950,-180180,-169330,-164360,-172900,-192290,-206080,-202300,-181720,-150990,-117670,-89810,-69580,-55020,-46760,-43400,-40950,-36120,-25340,-6930,16660,42700,68110,91490,111440,126420,139720,132510,118790,108850,106610,110600,117670,132930,162470,198660,222460,222180,183470,119910,68880,46270,31010,22680,18480,8050,-490,-11900,-24710,-33250,-36610,-38080,-39760,-41230,-42490,-45290,-48650,-51310,-54670,-57190,-59360,-66360,-78820,-93870,-109480,-125580,-146090,-167370,-175140,-166110,-143710,-107590,-117390,-139440,-153580,-148890,-124180,-91980,-66500,-46270,-26250,-6860,7070,11900,11970,15750,23450,34090,43750,49560,54320,63070,71820,77070,80220,80150,76090,67410,54530,40530,29750,29260,41580,68600,116270,164990,188580,177520,123970,67060,31290,26530,37240,35490,22050,-11620,-21840,-24570,-23170,-18900,-14000,-11270,1
939,-13090,-19320,-28490,-42000,-58170,-72100,-80220,-85260,-87290,-91630,-100590,-116340,-136850,-153860,-165830,-171010,-169540,-166250,-165060,-171360,-183890,-192850,-193690,-185990,-169330,-145530,-119490,-95830,-76650,-62790,-51310,-39060,-25760,-11970,3220,19320,38150,77770,96390,109550,116060,117810,119210,122570,126490,130340,132510,131530,128450,128660,142450,173040,203910,216300,208740,183540,134960,82320,54180,38990,30170,22610,12180,-3920,-17220,-25690,-28770,-26460,-24710,-25340,-26040,-25620,-29260,-39410,-48930,-52290,-48650,-42980,-47110,-52990,-54740,-60620,-76020,-89740,-110950,-125510,-131950,-138600,-145740,-157010,-165200,-165620,-150990,-120610,-86310,-68390,-58870,-52290,-45360,-37800,-31500,-25130,-14770,-420,14560,30870,47250,60060,69300,76230,79730,83230,87850,95200,102830,102900,94710,86100,83580,99190,135660,170030,188230,195230,174720,123060,36190,14210,11340,6580,-6930,-29540,-48300,-60620,-66080,-66990,-67690,-65800,-62440,-61460,-65170,-70770,-75880,-79380,-79240,-75250,-71330,-69510,-71120,-79030,-91770,-105770,-117460,-127190,-138250,-144690,-144900,-148890,-161840,-179270,-194250,-193130,-171990,-139720,-104790,-75250,-53130,-39900,-32690,-25060,-14770,12320,26320,43050,61320,76300,88340,95130,98490,101500,103110,104020,105350,106400,104790,96250,78960,61670,59710,80850,114380,153930,184310,174580,119210,55650,23730,16240,11620,12600,1
940,21560,26740,26180,31010,36120,38220,38430,38920,35280,23100,8050,-3570,-11620,-19390,-30660,-55720,-65030,-73220,-83510,-100030,-121940,-142590,-159180,-167160,-168770,-176050,-184450,-201180,-226450,-244020,-244160,-227780,-201110,-169120,-136780,-107730,-83020,-60200,-38290,-19740,-4830,10360,31500,51590,75390,101640,121380,137830,150850,155190,150290,140420,127050,113050,101710,97230,100590,105770,111790,133210,202090,196700,168560,138670,102620,72660,57190,37030,21280,11620,-560,-14000,-23870,-30380,-34930,-37800,-37870,-33040,-26110,-28210,-41860,-59360,-73570,-83860,-89810,-91700,-96600,-103040,-108570,-116480,-132230,-152810,-171080,-182210,-186340,-188230,-188370,-191380,-205310,-224350,-233170,-221480,-189910,-147700,-108990,-78330,-33950,-19250,-10010,-5390,-2940,-1540,280,4480,12810,25130,42280,64260,88550,105910,118930,130830,139580,143990,142030,132090,118720,109760,113960,134610,168000,189980,183890,153300,102060,52290,35630,39340,33110,18270,5810,-1750,-8470,-17430,-27930,-35560,-37870,-36470,-34090,-30660,-27020,-24080,-28070,-35070,-42070,-48860,-56420,-62860,-65520,-67130,-71610,-79590,-92190,-106120,-114100,-113890,-113470,-117740,-127190,-138670,-138670,-120540,-86590,-39760,9310,47040,68670,76930,74970,63700,47250,33320,27370,27790,34580,46130,60480,76930,92260,103530,110040,113890,115570,118300,130830,149800,191730,202860,204400,199850,1
941,196490,202720,210490,200480,169540,120820,76930,50750,34650,18270,-2800,-25900,-47110,-67060,-86520,-103670,-115920,-123060,-126910,-127190,-124810,-121380,-119840,-120680,-128870,-135730,-145040,-153860,-157220,-155260,-149730,-144620,-144830,-153720,-167160,-181510,-196070,-207830,-220430,-226940,-222740,-209790,-166670,-120400,-71680,-28700,4550,25690,36750,41440,44310,48790,54880,61600,69020,78750,89880,101570,109900,111090,106610,99890,94360,90860,89180,89250,92120,97230,106540,125650,152110,166600,157570,130900,95270,63980,50890,42070,32830,29470,30030,23800,16310,8120,2450,-3150,-8190,-21840,-25200,-27440,-30380,-37240,-47040,-56980,-67340,-78190,-90020,-101360,-107240,-109200,-115570,-132020,-156310,-179970,-192640,-198030,-205310,-216230,-229040,-237300,-235900,-222180,-197050,-168700,-142520,-118860,-95830,-75110,-55930,-38290,-20300,-910,20510,47040,77420,108780,137760,159740,175210,181650,174860,147140,139020,134890,143500,164290,188720,210560,218610,199990,158620,108640,56420,28070,41650,39550,26740,16520,13650,9870,6650,1050,-3780,-8750,-10850,-11480,-11830,-18690,-32620,-46130,-53760,-55440,-53480,-52430,-57050,-69930,-89250,-108850,-125930,-140420,-152320,-164080,-178640,-194250,-208600,-245210,-258160,-261450,-256060,-241360,-214270,-174020,-128310,-91350,-68110,-53340,-44240,-37520,-27230,-13160,4620,23660,41510,62860,88970,113890,133910,146720,154490,159040,1
942,165480,173110,176120,172200,159600,139160,118510,116200,150850,211260,253400,245420,199290,146930,106750,80430,62300,48720,36890,21280,-11270,-22750,-27370,-26110,-21700,-15890,-7840,-910,-910,-7910,-18410,-26880,-31500,-33670,-37380,-45290,-57680,-71890,-85680,-100520,-115220,-125440,-130130,-133000,-139370,-151690,-169260,-186620,-185010,-165690,-142870,-126630,-117740,-111510,-102340,-86520,-66500,-47040,-28350,-7000,18760,44730,67970,88550,103180,127120,137550,147490,157080,159180,154630,150710,148120,142870,135310,135170,154980,187530,205520,189490,154420,119000,95200,85680,75810,54600,28140,9660,-4620,-16590,-24570,-28420,-29190,-28910,-30170,-32830,-34160,-33880,-33600,-33740,-35910,-40460,-47460,-56840,-66710,-77980,-89530,-98700,-104370,-109690,-130550,-143010,-149800,-157010,-172130,-192850,-210840,-218890,-213150,-195160,-171150,-147910,-129150,-112980,-96250,-78750,-60340,-41230,-21490,-3710,14840,34370,52570,67690,80920,95340,109970,120610,125510,129150,132860,134820,134680,131530,128520,131040,144060,166670,189350,197890,186970,156170,115430,89180,75670,53550,37310,28140,19810,11620,7070,3710,560,490,980,-3990,-14140,-25340,-35210,-43610,-50330,-54110,-56630,-60620,-68040,-80150,-94220,-107030,-119350,-137550,-160440,-177310,-186200,-196070,-209510,-227990,-241640,-242130,-226520,-197120,-164850,-139300,-121450,-106050,-91140,-76090,-60900,-47320,-34580,-12950,1
943,1190,17430,34370,50260,65660,78680,87500,93730,98700,100800,100030,100590,101570,98980,91700,85680,90790,112350,140140,149940,138320,123690,112210,99890,88060,76300,59360,39690,20230,2940,-12810,-23590,-27440,-25270,-19530,-13300,-8470,-4760,-1540,-2380,-10290,-20020,-28840,-35140,-37310,-36680,-38990,-45990,-60340,-80990,-101430,-116760,-128030,-135940,-136920,-132650,-134470,-148120,-164360,-176540,-178990,-171710,-158830,-143570,-128030,-111790,-94150,-75530,-59220,-47390,-37030,-24710,-8890,11550,34720,59080,83020,102480,114800,118580,115080,108010,102200,98560,93240,87290,86660,96110,121380,144760,122710,94640,77280,74480,75180,60410,41930,30170,21910,8890,-1960,-8400,-12180,-15750,-19600,-20020,-18900,-18060,-21280,-30240,-42280,-54600,-63770,-68320,-70980,-76230,-87570,-104440,-119630,-130060,-139790,-152460,-163100,-164710,-159670,-162400,-178850,-195860,-198240,-184170,-155820,-114800,-69440,-29470,13860,20860,24220,26740,29540,33810,41720,53550,68390,86380,103810,117950,124250,119700,116410,118790,122430,122220,116270,106190,99680,89040,59080,21140,-17150,-45500,-53550,-37030,-28980,-44590,-62230,-58730,-43050,-28840,-14210,-3360,-1120,-6090,-8960,-5530,2730,11200,13370,9450,2170,-23800,-42000,-58870,-70840,-79520,-89530,-99470,-105210,-103600,-97860,-93660,-99820,-114520,-125580,-131320,-136500,-140140,-138250,-132510,-125650,-119140,1
944,-106120,-75320,-33740,-5950,2940,2870,2450,4900,12880,28420,48230,66500,81200,92820,102270,109830,114310,116340,118930,123340,125300,119630,104720,80990,52990,21980,43680,89460,126420,124110,65800,-17080,-65660,-70700,-52010,-39130,-29330,-22960,-27020,-37240,-52780,-73500,-87150,-85680,-73990,-62580,-52850,-44240,-36610,-34090,-36540,-43610,-51730,-59780,-68320,-78120,-90930,-106120,-119420,-127330,-130970,-136010,-145040,-151830,-150640,-149170,-152390,-158690,-163590,-161000,-120890,-86450,-55300,-35280,-25550,-21280,-17010,-9170,1330,14700,33460,57680,81270,97510,108150,115290,120330,124600,130760,135310,135590,137900,142870,145460,143290,135940,127540,126770,138320,153090,154700,138110,110390,85470,78540,80290,65940,40390,23380,4060,-10990,-23170,-32900,-41020,-42840,-34300,-30870,-26950,-23310,-22820,-28210,-39620,-52640,-65800,-77210,-83160,-83650,-84560,-91980,-106820,-127890,-150080,-167650,-180670,-189700,-203070,-225820,-250460,-264810,-264740,-251650,-227920,-199990,-174790,-156100,-142520,-130830,-120890,-111860,-99400,-80570,-54390,-23870,7840,37100,59570,76090,89110,100940,112700,125370,153020,168000,183400,195160,198730,191100,175000,158690,163310,200130,248220,272790,269500,252000,228480,200060,166600,126490,95480,76790,60340,42140,25970,11270,-2450,-14140,-22330,-26810,-28980,-30590,-34230,-41650,-52780,-65170,-76230,-82950,-84910,-84420,-85820,1
945,-93170,-108080,-130620,-160650,-187600,-185920,-182770,-197890,-223230,-247870,-259350,-251440,-228970,-199010,-169400,-145600,-128590,-115920,-104160,-92890,-82390,-71120,-57330,-37800,-11480,17710,45850,71470,93240,109900,121800,129850,131320,126210,124880,134260,146370,149380,150990,174160,218400,251160,248430,216650,173670,148190,141400,130200,111650,95130,60340,46410,33950,23380,14700,7420,1470,-4550,-14280,-28560,-44800,-61040,-75670,-88550,-101220,-113330,-123480,-130130,-133420,-136920,-143780,-151060,-155750,-160650,-173810,-192920,-204610,-204120,-198450,-195580,-200550,-207970,-206710,-191590,-167440,-143150,-122500,-104650,-90020,-78680,-69090,-59640,-48580,-37940,-23520,14070,33460,52010,70000,86870,101150,111230,116830,118930,119770,123970,134960,147070,149940,148190,159180,182770,202300,204610,190820,166600,144760,138460,136570,119140,93310,70910,54390,42490,31780,22890,16380,13230,11270,8960,6370,2380,-4130,-12810,-22680,-34300,-47040,-59290,-69650,-81550,-92260,-99680,-111650,-129710,-149730,-160930,-165900,-167510,-173740,-185570,-195720,-198170,-191030,-171850,-143220,-112350,-85120,-63630,-45290,-28420,-14910,-4830,3920,11550,18480,26040,35840,48230,61390,74060,85540,93800,101080,106260,104650,96530,87710,85960,90930,96460,106400,128870,158130,170800,110810,57610,26320,17570,22260,33880,39760,36050,23800,9170,-420,-5530,-6230,-6440,-6300,-8610,1
946,-14210,-22400,-32200,-41020,-48230,-54110,-59150,-64680,-72310,-81620,-90790,-100940,-112560,-126420,-142310,-155400,-164570,-173320,-187250,-205310,-216370,-218750,-210350,-188510,-158830,-128240,-103250,-83720,-55020,-44590,-36050,-25480,-13650,-1050,12110,25550,40110,57330,72660,79870,81270,79730,75810,70560,69090,71960,73500,70420,65520,65660,81970,106890,120260,115710,100800,83020,67900,59990,54180,46200,42420,38780,31010,20790,11340,8050,5040,4270,4970,6720,5180,-770,-22890,-35560,-47320,-57540,-65100,-73570,-81620,-87430,-93730,-104090,-117670,-127680,-130760,-130970,-133280,-140490,-150780,-159530,-156030,-141330,-121380,-100660,-80570,-63280,-47950,-31710,-15750,-1260,12880,25970,37870,49140,60410,71960,83300,94360,104230,109550,108500,105140,100800,95270,92120,92190,100240,112770,128870,139580,137900,120750,92400,67060,52850,51380,48650,38220,26740,18340,10990,5110,2030,1330,1120,490,-2100,-6440,-11830,-18690,-26460,-34440,-42770,-52010,-63350,-76650,-88620,-98490,-102830,-102200,-101500,-107520,-124180,-145810,-162050,-167230,-165900,-166460,-171710,-176540,-171920,-124740,-95060,-71540,-55580,-40880,-26250,-10780,3640,17570,32480,49000,66360,81340,93660,104580,114380,120960,123270,121730,114380,104230,95830,89880,85260,80290,73850,70630,79240,94290,99890,86730,60690,35140,22890,26040,35140,39760,40880,34720,1
947,22120,4760,-11410,-22540,-28000,-28840,-27020,-24920,-25480,-30520,-39410,-48510,-55510,-62230,-69510,-77140,-84560,-93590,-104860,-116830,-126980,-136150,-145250,-154000,-161000,-159390,-151760,-150920,-156100,-166530,-178430,-179340,-167510,-148050,-124740,-103180,-85050,-69090,-53760,-37730,-22120,-7000,8610,25830,43260,59920,76160,92820,110600,126630,141400,142800,142870,142240,140840,139930,138950,139790,150640,174300,196980,196910,169330,129920,104860,100590,93800,69160,41720,23520,8400,-6440,-19040,-26670,-30590,-33880,-37380,-41510,-44590,-46340,-46410,-45640,-45710,-47320,-49770,-53270,-59010,-68110,-77560,-84350,-88830,-92960,-101220,-111440,-106960,-107590,-124460,-147840,-158690,-153580,-132790,-100380,-65730,-36960,-22050,-16940,-14280,-12180,-7980,-1190,5950,13720,23660,34860,46270,56630,65800,74550,83510,92260,97580,94920,85540,76860,73010,71960,71540,67060,63560,76720,108150,129220,119210,82950,40810,23310,29050,41860,40950,30030,15400,1610,-9800,-14560,-16030,-17920,-19250,-18620,-15820,-12880,-12670,-15610,-20580,-26740,-33740,-40040,-45710,-50470,-52920,-54530,-61390,-74830,-91070,-107660,-118160,-122500,-132510,-150780,-171850,-187810,-192290,-184100,-167860,-150850,-137970,-128940,-121380,-113120,-104160,-92540,-78120,-61320,-41930,630,22540,43190,60830,75600,85610,88970,87850,85330,83860,83020,83580,85120,85750,88760,102970,126000,1
948,141540,139440,120330,94920,80010,79520,78820,68740,51870,36470,22190,8960,-700,-4340,-3080,980,6860,10570,8400,-700,-15680,-32900,-48790,-61810,-72240,-78610,-79870,-80500,-85540,-94780,-105210,-117320,-131250,-140630,-138460,-128660,-125720,-135520,-148610,-151690,-138460,-110320,-74760,-42140,-19250,-5250,4480,11270,15260,18690,24570,36260,52850,71260,89950,107380,122080,132090,132580,123830,111300,98770,90580,88060,88270,88270,87150,85960,88900,97020,99540,86730,41230,27930,23940,24640,14770,5600,2030,-2590,-17570,-32970,-42490,-47250,-47320,-43190,-37660,-31850,-30030,-35280,-45430,-55720,-65100,-73640,-79520,-82810,-85820,-88060,-88970,-90160,-95760,-109550,-131180,-151130,-159600,-148750,-128870,-119280,-122570,-134260,-143080,-138950,-112420,-70490,-32760,-8960,2240,8750,15260,27790,44240,62790,81060,98490,114660,128380,139580,149590,156310,160020,164640,169960,171360,167160,158970,146230,132370,128170,149380,195440,230020,209930,139650,73710,52080,58940,58100,41300,17220,-9170,-36330,-58380,-72590,-78610,-80990,-81690,-81410,-79730,-76370,-71330,-66360,-70490,-83300,-99190,-113260,-122430,-125090,-122080,-117180,-115220,-117950,-123270,-130900,-144760,-164080,-184100,-198030,-198030,-183960,-158760,-122990,-84770,-55580,-40880,-32620,-22820,-10010,5110,21140,36470,50610,63560,75600,85960,92890,97090,100380,104160,105280,103880,1
949,103180,101920,97090,87360,74620,83790,122360,166390,189490,171920,122920,66710,26390,16590,15050,14560,13720,7350,-3010,-16100,-28000,-34650,-37310,-34580,-31920,-29260,-26600,-23660,-22050,-23940,-29470,-37660,-46340,-54040,-60830,-66290,-72660,-82810,-97300,-115010,-131250,-141050,-145530,-150290,-161070,-182560,-209580,-225820,-223860,-202720,-137410,-111510,-94780,-83090,-71050,-55860,-38360,-20020,-1260,17360,35210,53620,72240,89670,104440,117880,128520,132580,131530,129290,130060,133560,139580,145740,160300,186340,200340,179410,132440,87080,64680,65730,66990,56560,44100,37520,31850,23170,11760,-3710,-20020,-30590,-30520,-20720,-8890,-13790,-24850,-32620,-38150,-43540,-48230,-50890,-57330,-67480,-78540,-87640,-94500,-101220,-111300,-126840,-144270,-159040,-155890,-137760,-122290,-112490,-105630,-94500,-72240,-37730,-3430,14350,17780,17220,19250,24570,29400,33810,40390,49420,58660,65590,67480,63840,57190,50540,45850,45290,46410,48440,47530,42700,34930,23870,17080,26740,53830,78820,80710,66290,51870,39060,30730,30870,37590,44240,44450,35980,21560,5390,-9520,-21700,-30310,-34650,-34510,-33810,-38150,-49910,-66570,-83090,-96460,-105000,-108430,-112840,-119490,-126980,-135240,-145810,-159530,-173110,-178360,-170030,-156310,-151830,-192290,-209720,-209510,-196420,-176820,-153860,-132090,-116130,-103180,-93240,-86100,-76440,-60690,-39130,-9310,26810,1
950,63700,99190,132930,161490,182980,190260,187880,185780,188860,194180,194810,189350,185920,191730,215740,251230,271040,263060,231350,201950,187460,169260,143430,105070,77490,58030,36610,21770,12390,490,-4900,-9520,-14840,-22260,-34300,-49070,-62580,-74060,-81760,-87850,-96180,-108500,-122500,-135310,-143780,-150290,-162190,-184310,-210280,-227850,-237020,-245770,-260190,-279090,-292810,-293230,-282380,-264530,-237230,-203490,-171710,-144130,-118720,-95620,-75460,-56560,-35700,-9800,22190,59080,99260,138180,170800,196840,229740,233660,235970,238140,240870,241430,233520,216230,198590,194040,209510,235340,252140,249480,237720,221830,195790,153720,99750,58660,38850,24850,7700,-11970,-27860,-35210,-38640,-43120,-48160,-52710,-56420,-59570,-63280,-70840,-84210,-100030,-114450,-127470,-139440,-149240,-158970,-171080,-186270,-202580,-214410,-220780,-223580,-216160,-209860,-217070,-235130,-247730,-242830,-222810,-194670,-163170,-131600,-105140,-85890,-71050,-57120,-42070,-24080,-630,28980,63700,100660,133560,159250,176820,185850,187180,183470,179550,176680,177450,186760,200270,207200,202930,196420,192150,186060,181020,184730,187670,173600,143710,118300,92190,66290,21630,420,-21910,-38220,-45850,-49770,-56280,-64820,-71400,-74970,-78190,-81200,-84770,-91000,-99820,-109900,-119420,-126980,-131740,-135310,-140350,-148960,-162750,-180320,-191240,-196140,-203350,-217280,-230300,-229530,-211050,-178500,-139020,-100030,-69790,1
951,-50330,-36680,-25200,-14280,-3570,10150,27160,45990,67340,91280,131600,141820,145040,143640,139650,132020,120750,108990,101220,99960,105210,113680,121520,135590,148330,141190,116970,92540,79660,69440,63560,56910,48020,35420,21700,6510,-8470,-21210,-27930,-31150,-35700,-40880,-43960,-45990,-51100,-60970,-71960,-82320,-93450,-105560,-116340,-123270,-124950,-124460,-129500,-170450,-194670,-213850,-224840,-222460,-214900,-209930,-206080,-195580,-172830,-141190,-109200,-82740,-60900,-41580,-25550,-13160,-5670,-630,5180,15470,34510,61110,88060,109830,125230,135940,141820,143150,144130,146930,150010,153860,156240,151550,145040,147980,155330,164990,169680,162330,147000,129010,109200,80640,30940,10150,-12740,-32830,-44380,-48720,-49980,-53130,-58170,-63350,-67970,-70770,-71400,-73220,-77630,-82320,-87290,-93310,-101710,-112840,-127190,-140560,-147420,-150220,-154840,-166460,-184240,-201460,-213570,-220150,-225750,-225610,-213290,-188790,-157570,-124670,-96250,-76510,-63140,-53340,-43610,-31360,-16310,1820,53620,82740,107380,126630,138810,143990,143500,140140,136570,135100,136710,139300,142380,145600,148750,151410,152110,152040,161980,185010,199640,191100,162960,128800,107450,78400,53550,49280,48160,35280,13860,-3360,-10640,-13020,-15820,-19880,-24290,-29190,-36750,-46130,-55090,-62580,-69790,-77630,-93940,-103880,-114730,-126350,-139790,-153720,-161980,-164640,-168350,-179060,-192150,-200760,1
952,-201670,-192780,-171850,-144480,-118300,-95130,-72870,-52570,-35980,-22820,-11900,-2730,6020,15610,26950,41020,58240,78960,99190,115500,124740,126350,121660,113470,103040,93520,90230,94920,99680,106540,126490,157850,165270,129780,85050,51730,39340,36960,37870,39270,30730,15680,-280,-11060,-15610,-14350,-10360,-8680,-12530,-22610,-36960,-51240,-62860,-72170,-80220,-88690,-98070,-107730,-116760,-126700,-136080,-142940,-146440,-148540,-155540,-163030,-165620,-165410,-165970,-169820,-170520,-157850,-130760,-91280,-44030,-4200,15540,11200,6790,7210,12880,22610,35700,51030,66290,77560,83230,84840,85190,86170,89670,96390,105000,110880,111370,105210,92470,82810,85190,107870,149030,174860,160370,120960,87640,73290,69300,67270,56350,40600,26320,9030,-8890,-23450,-32200,-37870,-42840,-46970,-51660,-56770,-61880,-69790,-74060,-78260,-82180,-88130,-96880,-107870,-119000,-126840,-130830,-131600,-134820,-141050,-149240,-155750,-157710,-162540,-174790,-192990,-208740,-212870,-202440,-177450,-141400,-106050,-82180,-66640,-53480,-40880,-30310,-19880,-5530,14350,37450,60620,83370,106120,125580,138810,143150,141610,140000,140770,147000,169540,181020,189280,190190,182980,180390,186340,184030,158060,114870,80500,67830,51100,28420,5950,-19110,-44030,-58100,-64820,-67130,-67200,-66570,-66220,-66290,-65940,-65310,-66850,-71470,-77560,-84350,-91210,-98840,-106960,-113960,-118790,1
953,-121310,-122220,-126280,-135100,-146020,-155190,-159880,-167090,-181650,-200270,-213010,-202650,-186550,-166600,-143710,-117950,-92470,-68740,-47390,-27650,-7980,14210,40320,68600,96040,121870,143150,157290,164710,165690,161630,155470,149590,148470,158130,173460,180950,177240,168490,164080,166810,162890,150430,136220,119000,97090,69930,37940,9170,-8610,-27230,-46690,-58870,-64890,-66430,-66290,-67410,-69370,-70070,-69580,-71120,-77350,-87010,-96530,-103880,-110250,-120330,-132720,-142940,-151760,-165060,-184730,-206150,-223230,-234360,-235270,-236600,-250460,-274610,-294140,-296520,-285040,-266980,-242480,-210490,-175910,-145250,-116620,-88410,-61810,-38080,-15120,10220,37660,65030,91420,116270,137270,152180,169680,174580,180320,187110,194460,200620,200480,193200,179690,167160,165620,182560,211190,225470,207340,164150,113820,84350,66360,49140,37100,28910,17500,5040,-4270,-12040,-18690,-25550,-32970,-40950,-47460,-50820,-52780,-58520,-67620,-75950,-81830,-86100,-89950,-93520,-99680,-110390,-126490,-146090,-166180,-183050,-181860,-189910,-207480,-227850,-245070,-253750,-250460,-235480,-211680,-183260,-153370,-125580,-100800,-78820,-60130,-43820,-27720,-9450,12600,37310,61320,82180,99820,113680,123270,129990,135240,140000,145530,150080,151270,147980,140700,130060,121240,117740,130270,161560,188580,190190,169750,137060,101290,79310,59010,41300,24640,3710,-19460,-37730,-47740,-50820,-50540,-50820,-51940,1
954,-54040,-53270,-50890,-52150,-57330,-64890,-70490,-72870,-73500,-75460,-80570,-89040,-101710,-118650,-134470,-142100,-142660,-142380,-150710,-168560,-190960,-209370,-213710,-202510,-180110,-153930,-129780,-111020,-95900,-80500,-63910,-46620,-29610,-11830,27860,48160,66430,81060,91560,99750,108500,119980,135590,150080,155820,154140,153300,154490,152040,149590,155750,171080,177800,163520,136710,110460,92680,73990,51100,36400,24290,3640,-19460,-36050,-45570,-50540,-52640,-53760,-55090,-55020,-50680,-45500,-42700,-43470,-46760,-51380,-55860,-60900,-67830,-83370,-93870,-109060,-123270,-133070,-140280,-151340,-164990,-173110,-174440,-172970,-167790,-156100,-138600,-117250,-96250,-78260,-63490,-50400,-37310,-24640,-11900,2380,15610,26320,36540,47320,57540,66500,74620,81760,87570,91350,92540,91560,89320,86450,84000,86940,103740,130690,149380,141470,118860,95760,59360,46970,35070,27580,26180,19740,-350,-20580,-33250,-39760,-43470,-49140,-55300,-59220,-61530,-62370,-63140,-66360,-72800,-82180,-92330,-102690,-110810,-116760,-121240,-124880,-128730,-134960,-144620,-154630,-161000,-165620,-180600,-207550,-233310,-241080,-227500,-199710,-166600,-132510,-103180,-82530,-69510,-59360,-46340,-7770,17080,44310,72310,98490,120260,134470,140770,140980,137410,133420,132930,138460,147700,153090,150500,142310,134680,133070,140560,158900,172830,162190,131530,112700,110110,108570,90440,70630,64820,57960,1
955,44170,24780,1890,-18410,-31430,-36330,-35140,-28560,-21210,-21490,-33180,-51590,-68040,-88130,-91210,-90860,-90090,-91840,-97860,-109270,-126000,-147280,-167370,-180390,-183050,-180880,-184240,-192990,-198170,-197540,-190820,-176610,-157290,-137690,-118790,-98980,-77490,-56700,-37870,-19460,-700,19250,38010,52710,62580,70210,78190,85610,90230,92330,95550,102270,112770,125370,136920,142380,142870,144830,176820,204610,221340,216230,186480,145180,118650,119980,120470,108220,94990,81620,61740,39410,19320,2590,-9800,-19320,-26670,-29050,-26950,-26320,-32130,-44310,-58660,-71400,-78540,-78820,-75950,-74830,-79730,-93870,-109690,-120890,-131040,-142520,-150850,-160230,-173180,-183820,-190960,-195860,-197750,-196630,-194040,-188650,-159180,-132720,-106330,-87220,-73430,-58870,-42070,-23520,-3570,16030,34650,52500,69510,84280,94990,101570,102760,100590,100730,103600,108430,115920,123340,126490,133350,153160,180460,198730,198870,181440,154980,141820,130620,113750,101570,92890,80220,61320,40810,20650,7490,2380,1330,420,-3570,-27650,-43610,-57610,-70210,-80500,-87290,-92610,-100240,-110950,-120820,-126210,-127540,-126910,-128240,-135940,-146230,-152460,-153650,-156170,-163940,-173810,-170170,-150220,-123550,-98840,-78890,-61740,-45010,-28910,-14770,-350,15960,32410,47040,59920,71960,82600,92190,98980,99540,94920,86660,77840,74060,79170,90720,105840,119980,138110,155750,152180,1
956,124460,86800,53900,42980,44450,45990,44940,38850,28070,15260,3920,-4340,-8260,-6720,-1120,4550,5460,-1400,-12740,-23450,-29960,-31360,-32130,-34650,-39550,-48160,-58730,-70070,-80220,-89600,-101220,-115220,-131880,-146160,-153930,-154910,-153300,-169050,-176960,-178640,-170030,-148750,-123830,-104300,-87920,-74550,-65870,-60480,-54740,-47950,-42140,-34160,-21210,-4760,11970,27370,41230,50960,56350,58520,62720,72730,86380,98840,105070,102480,93520,86940,90650,105140,125930,140770,150010,159600,158830,150360,144410,135660,116760,93380,69440,61320,47530,30940,17850,10290,5950,1540,-4760,-12180,-19880,-28910,-39480,-50890,-64120,-76020,-83580,-88970,-93800,-101990,-115640,-130970,-144200,-153090,-160230,-169820,-176820,-178990,-180950,-189490,-203070,-217560,-229390,-229110,-209440,-179620,-151830,-131810,-118300,-105630,-90370,-68320,-42700,-16940,23730,40950,58380,74830,88480,98350,106680,115710,125720,136780,148470,159810,167510,166530,155960,140700,132510,150360,192780,240380,267680,251720,208320,177170,165970,156940,145670,139370,126210,107170,85190,66990,51730,40600,31850,22750,13160,-700,-18340,-37940,-55790,-70350,-81480,-92050,-105910,-140700,-155610,-164710,-170520,-179760,-197960,-222950,-246960,-269290,-282450,-282240,-269220,-246960,-223440,-203700,-184310,-158830,-131600,-108920,-91700,-76930,-61740,-42980,-20020,6440,33670,58590,77070,90580,101990,111790,1
