,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
824,-18060,-23240,-26950,-30590,-34090,-35420,-33320,-27440,-18060,-6650,5600,17010,26040,32340,34790,35210,32690,28420,23380,19250,14840,10430,1470,-2170,-5530,-8540,-10920,-12390,-12880,-12670,-11970,-10640,-8960,-8190,-8120,-8610,-10150,-13020,-16590,-20090,-22400,-23310,-23870,-25690,-28560,-31920,-34860,-34440,-28770,-18410,-5740,7070,17570,24850,28910,29400,26110,20160,12530,5040,490,210,8120,12740,15820,17010,17080,16730,16100,15050,13510,11970,10850,9940,8960,7980,7070,6020,5040,3850,1750,-1400,-4970,-8120,-10150,-10780,-9590,-6650,-2240,3500,10290,17220,23380,27930,30170,30450,28630,24850,20160,15050,9590,-210,-5040,-8890,-11830,-15750,-20860,-26600,-31710,-34580,-33530,-28420,-21140,-13370,-5740,910,5740,8330,8190,6020,2450,-2240,-7140,-11410,-14700,-16800,-17780,-18130,-18340,-18410,-18200,-17780,-17150,-16170,-14910,-13370,-11970,-11060,-11200,-12180,-14700,-16100,-17710,-18760,-18830,-17920,-16660,-17220,-19950,-23660,-26740,-26600,-22260,-14560,-5320,3920,11900,17570,20370,20370,18060,14140,9870,7070,6440,7630,10080,12600,14420,15260,14980,14140,13370,13230,13720,14770,16030,17010,17360,16170,14840,13160,10850,7700,3990,210,-3080,-5880,-8120,-9730,-9590,-7490,-3920,210,4690,9590,16800,25620,28560,24850,0
825,25480,32620,36680,31080,19180,7420,-1400,-8680,-15890,-22190,-26950,-30450,-32900,-34370,-33950,-30380,-24010,-8610,-280,7350,12810,15470,16240,15960,15190,14420,14140,14490,15260,15610,15260,14140,12180,9310,5880,2240,-1330,-4410,-6720,-8050,-8680,-9240,-9730,-10360,-11130,-12530,-14840,-17360,-19040,-19250,-17920,-16800,-17150,-19810,-24570,-29680,-30590,-24220,-15120,-5810,2170,8190,11410,11480,8750,4620,140,-3990,-6020,-5110,-2380,700,3290,4620,4480,3080,1400,-210,-1260,-1400,-770,770,3080,5390,6650,6440,4340,630,-3990,-9030,-13510,-16730,-18200,-17780,-15750,-7420,-1260,6090,14140,21910,28490,33460,36820,38710,39340,38780,36610,32550,26110,17640,8610,280,-7210,-13510,-17920,-20440,-21490,-22050,-21980,-20020,-14910,-7210,1750,10290,17150,21490,23170,22120,18830,14280,9520,5180,1820,-770,-3640,-4270,-4550,-5180,-6160,-7490,-8610,-9030,-8890,-8610,-8540,-8890,-9940,-11480,-13300,-15260,-17080,-18830,-20160,-20650,-20160,-18830,-16660,-14840,-14910,-18200,-23590,-28350,-29540,-25340,-17220,-8050,560,8120,14350,18690,20090,18480,14700,6790,5250,6020,8470,10780,11900,11130,8960,6160,3360,1190,-210,-910,-840,-280,770,2240,3850,5390,6580,7140,7000,6090,4200,1470,-1050,-2940,0
826,-4130,-3920,-2170,1260,5180,9100,12740,16590,20930,25690,30030,32550,33040,29890,23940,15750,6300,-3570,-13090,-21560,-28350,-33600,-37870,-40810,-41720,-39620,-34090,-25970,-15680,-4550,5880,14350,20090,22960,23450,21840,18900,14980,10570,6020,2030,-980,-3220,-4900,-6020,-7000,-7770,-8120,-7700,-6580,-5740,-6300,-6580,-6790,-7490,-8820,-11130,-13650,-16240,-18830,-21350,-23450,-23870,-22750,-20720,-19810,-21910,-26460,-31500,-34300,-32550,-26740,-19460,-12880,-7630,-3150,-420,-280,-2730,-6580,-10430,-12950,-13020,-10430,-6090,-1470,2520,5670,7700,8540,7630,6790,5600,4200,3220,2450,1540,840,420,70,-910,-2310,-3500,-4760,-6930,-9590,-11900,-12810,-11830,-8890,-4340,1610,8960,17010,24920,31570,36680,40670,42490,41160,36470,28700,19040,9030,-350,-8330,-14910,-18830,-20020,-18130,-16240,-13440,-8890,-2100,6300,15120,23450,29890,33600,34440,32410,28070,22400,16310,10360,4690,-280,-4480,-7700,-9730,-10430,-10360,-10430,-10500,-10360,-10150,-10080,-10500,-11480,-12810,-14350,-16240,-18270,-20300,-22330,-24010,-25270,-26040,-25480,-24990,-25480,-26880,-29400,-31710,-31920,-28910,-22820,-15190,-6300,4060,14070,22260,27020,28560,27790,25480,22750,20580,19670,19950,20790,21630,21770,20860,19320,17920,16940,16520,16520,18130,0
827,14070,16520,21280,21700,15050,8540,770,-3500,-7490,-10360,-11970,-12740,-12530,-10990,-8050,-4410,210,4270,6790,8120,8750,9100,9100,9660,10500,10640,9660,8750,8330,7980,7280,6790,6650,5670,2520,-1610,-5250,-7140,-6020,-2100,3500,9310,14070,17220,17640,15890,13720,11410,8960,6370,3570,770,-1960,-4340,-6580,-8540,-10220,-11480,-12250,-13230,-14280,-15190,-15260,-14840,-14280,-13860,-13160,-12320,-11690,-11830,-12460,-13790,-15330,-16310,-16660,-16870,-17360,-18830,-21770,-24710,-25830,-23520,-17640,-10500,4130,10640,15820,18620,18900,17080,14490,12390,11340,12110,14140,16660,18550,18760,17080,13650,9030,4130,210,-1960,-5810,-2660,2030,2520,980,1260,2730,4690,1190,-4760,-7000,-4200,280,3150,3010,210,-4830,-11270,-16380,-13090,-6860,1190,7630,13090,18830,24150,27860,28770,27510,25270,22050,17220,11340,6580,2100,-2800,-8820,-15120,-19530,-20370,-17220,-10220,-840,8960,17920,24920,29260,30800,29330,25060,19040,11900,4410,-2870,-9800,-15610,-19600,-21980,-23940,-24220,-24150,-23520,-22470,-21070,-19460,-17850,-16730,-16310,-16520,-17290,-18130,-18690,-19180,-19320,-18970,-18270,-18550,-20230,-23170,-26250,-27720,-25550,-19040,-9310,1540,12460,21840,28420,30940,29190,24710,21910,13930,8540,9520,13370,0
828,13720,11830,14770,18690,21560,23800,24080,21770,19250,17990,16730,13650,10430,9870,5600,700,420,3990,6930,7280,4830,-70,-6300,-12600,-17780,-20860,-20300,-16240,-9870,-2450,5460,13720,21420,27930,33460,37380,38710,36680,31500,24640,11410,5810,350,-5040,-8960,-11060,-12740,-14980,-17360,-17990,-15400,-10220,-3290,3360,9100,13090,14420,13440,10920,7840,5040,2800,980,-700,-2310,-3640,-4550,-5320,-6160,-7280,-8680,-10220,-11620,-12950,-14070,-15400,-16730,-18130,-19740,-23590,-25900,-27790,-28770,-28140,-25830,-22050,-16730,-10570,-4620,210,2310,700,-3500,-8610,-12460,-13370,-11760,-7980,-2100,5110,11830,16520,18480,18130,16730,14980,13440,13230,8820,7350,11620,15890,13510,7630,2100,70,1820,8400,13650,12250,18480,24920,26530,23310,17500,10920,4270,-2030,-6930,-9870,-10430,-9310,-7770,-6300,-4690,-3080,-1120,1400,4760,8050,10150,10780,9450,6650,3710,1050,-560,210,4060,9450,14210,17080,17640,15050,9100,420,-8190,-14350,-12600,-5950,1960,8820,13300,15260,15400,14630,13160,10780,7210,3010,-1540,-6230,-10990,-15260,-18130,-19670,-20020,-19600,-19110,-18690,-18200,-17430,-16380,-15540,-15190,-15820,-17150,-18970,-20860,-21980,-21630,-19460,-15470,-10570,-6020,-2730,-1820,-6790,-11200,-14490,0
829,-15260,-13510,-9170,-1890,7560,16730,22750,25900,25970,24080,21350,18410,15330,12950,11900,11970,12390,12670,12040,10780,8960,6720,4200,1820,-140,-2030,-3640,-4620,-5110,-5460,-6020,-7070,-8610,-10500,-12320,-13720,-14210,-12530,-9590,-5600,-1050,3570,8260,12950,17500,21490,24640,27090,29190,31360,32830,33320,32130,29260,26810,25690,25410,25200,24640,23940,22400,18690,12740,5670,-840,-4690,-5320,-3220,770,4970,8120,9520,9240,7630,4970,-2100,-6020,-9870,-13580,-16520,-18480,-19600,-20160,-20440,-20230,-19670,-18830,-17990,-17150,-16030,-14560,-12950,-11970,-11340,-10850,-10430,-9800,-9170,-8610,-7840,-7350,-7420,-8610,-10990,-14210,-16940,-17150,-13650,-7280,1050,9800,18690,26880,35910,34580,30800,26390,22190,18130,14000,10220,6580,2730,-1050,-4410,-7560,-10220,-11970,-12740,-12530,-11480,-9730,-7630,-5530,-3780,-3360,-4550,-7420,-11620,-16100,-19320,-20790,-20930,-20160,-18690,-16940,-15050,-12460,-9380,-6300,-3710,-2310,-3150,-2940,-1260,-1540,-5530,-11060,-15120,-16590,-16170,-16940,-20790,-26250,-29470,-28630,-24500,-18690,-12110,-5040,2310,9450,15960,21280,24570,25130,22540,17080,10360,3080,-4830,-10850,-17920,-25690,-30030,-30800,-29190,-25760,-21070,-15960,-10780,-3990,-3080,-2800,-2660,-2730,-3430,-4830,-6510,-8050,0
830,-8960,-8610,-6580,-4690,-4060,-4060,-4270,-3220,840,7910,16100,24570,33600,41160,44520,42070,34090,24010,14700,7490,3850,4970,10010,16520,21980,24710,24360,21700,17080,6090,1890,-420,-1120,-910,350,2100,3500,4130,3640,2100,70,-2730,-5950,-9240,-11970,-13230,-12880,-10920,-7490,-2940,2240,7280,10920,12390,12460,11900,10780,9800,9520,9310,9240,9380,10080,10780,10780,10150,9450,7490,-910,-6230,-10850,-13650,-13860,-11340,-6860,-1190,4690,10150,14910,18480,20090,19600,17150,12880,7420,1050,-5740,-12180,-17570,-21700,-24710,-26600,-27090,-26180,-24010,-21140,-18130,-15050,-12390,-10990,-10920,-11760,-12460,-13300,-14280,-14980,-16940,-19460,-22330,-24290,-24010,-20580,-14070,-4900,5950,16940,26810,34790,39760,41160,38850,33110,25060,16450,9170,4830,3570,4620,6650,8470,9450,10010,10640,11620,12250,12180,11760,10780,9380,7350,4830,2100,-840,-3710,-6440,-10150,-10990,-10780,-9660,-7840,-6090,-4410,-2520,-770,1050,2870,4550,5390,5250,4410,3570,3500,4690,6860,8330,8890,10010,12110,14490,15960,16030,14280,10010,2170,-8680,-19740,-28700,-33460,-33040,-27510,-18410,-7770,2520,11550,22050,22820,21000,17290,12180,6440,70,-6230,-12180,-17220,-20580,-22400,-22610,-21280,-18830,-16030,0
831,-13440,-11760,-10850,-10150,-9310,-8470,-7560,-6720,-6090,-5390,-4620,-3430,-2240,-1680,-2310,-4060,-6230,-8330,-9450,-9240,-7910,-5460,-2100,8960,15470,21420,26250,29960,31920,31920,29470,25130,20020,15190,11550,9520,8400,7910,7840,8120,8540,8890,8890,8330,7210,5950,4760,3710,2730,1890,1050,0,-1050,-2170,-3290,-4550,-6160,-8190,-10640,-13230,-15470,-15750,-13650,-10500,-6930,-3220,630,4270,7490,9240,9030,7700,7000,7140,7350,6090,4690,4900,6370,7840,8820,8960,6580,1120,-6580,-13930,-18760,-20160,-17710,-12740,-7350,-3080,-70,1680,2310,1820,210,-2240,-4830,-7140,-8890,-11200,-12180,-13160,-13650,-13300,-12390,-12740,-13930,-14630,-14350,-13860,-13580,-13790,-14350,-15400,-16870,-18480,-20090,-21420,-21840,-21280,-20020,-18550,-17150,-16240,-16380,-17640,-19600,-20930,-19740,-15260,-7420,2800,13300,22330,28910,31290,30100,19390,11970,5250,1330,980,3850,8680,13860,17990,20370,20440,17920,13230,7420,1470,-3570,-6860,-8260,-8330,-7840,-7140,-7140,-8540,-11200,-14700,-18550,-21910,-24290,-25690,-25410,-23520,-20650,-17360,-14000,-10150,-5810,-1400,2730,6650,13090,15050,15960,15470,14210,11970,7910,2730,-1890,-6510,-11760,-17640,-22750,-26320,-28840,-30730,-32060,-31920,-29610,-25340,-19740,-13650,0
832,-8050,-3640,-770,630,840,280,-280,-490,-560,-420,-210,0,770,1260,700,1400,2870,1750,210,-490,-770,-1540,-2800,-4270,-5390,-6370,-6860,-7140,-7210,-7700,-8820,-10010,-10780,-11480,-12390,-13860,-16590,-19460,-19810,-15050,-5390,6020,17080,26530,33670,37940,37940,33600,26600,18410,11480,7910,7350,9240,11970,14350,16520,15960,14490,13090,12600,12250,12250,12880,14210,14770,13300,10780,7840,4130,-280,-5040,-9240,-12040,-12950,-12250,-9730,-6300,-2590,980,4130,6930,8750,8890,7350,5320,2800,2660,4480,6230,8680,13300,18830,24290,28700,25830,18480,6720,-7280,-19950,-28560,-31080,-27510,-20370,-11830,-3570,2380,5250,6860,4550,700,-2520,-4270,-6020,-9520,-12740,-13860,-13510,-12600,-11340,-9730,-7700,-5740,-3850,-2450,-1610,-1470,-2170,-3990,-6930,-10710,-14490,-17640,-22190,-23590,-24360,-24430,-24010,-22960,-20860,-18060,-16240,-16450,-17430,-17010,-14070,-8960,-1610,6440,12950,17010,18200,16380,11620,6300,1260,-2380,-2100,2380,8960,15750,21980,26530,28350,27090,23450,18620,12810,6650,980,-2730,-4480,-3850,-3010,-2310,-2170,-2660,-3570,-4760,-5950,-7000,-8050,-9240,-10220,-10850,-10570,-9170,-6650,-3640,-840,1680,3430,4340,3710,2800,3010,4340,6090,7700,9660,0
833,12600,16030,18760,20370,20090,15890,7560,-3290,-13790,-23380,-22890,-16870,-8190,-420,4970,7910,9240,8820,6860,3990,770,-2240,-4690,-6230,-6720,-6580,-6160,-5740,-5600,-5880,-6580,-7420,-8190,-9100,-9660,-10430,-11340,-12180,-13160,-14210,-15330,-16870,-19110,-21840,-24150,-24850,-25480,-31710,-34930,-34860,-29750,-20160,-7840,4830,16100,25410,30940,31010,26390,19670,12110,5250,770,210,3920,8820,13370,16730,18480,18620,17290,15120,13090,11270,9590,7980,6440,4900,3290,1610,-350,-2870,-6370,-10780,-14770,-20090,-21700,-22400,-21910,-20090,-16800,-12390,-7770,-3500,280,3710,6930,10500,14560,18900,22820,25760,27300,26670,23450,18270,11690,4130,-4270,-12600,-20090,-26180,-30170,-32410,-32620,-30310,-25060,-17080,-7770,2100,11480,19250,23800,20930,15750,9940,4480,-280,-4130,-7210,-9520,-10920,-10850,-9870,-8680,-8050,-7560,-7280,-7420,-7980,-9100,-10850,-13090,-15540,-17850,-19880,-21350,-22260,-22960,-23240,-22470,-20440,-17360,-13720,-11480,-11690,-13370,-14910,-14140,-10430,-4270,10990,17220,20860,20370,15890,9030,2310,-3430,-7000,-7210,-4480,-350,4410,9940,14770,17640,18830,18900,17850,15260,11690,7420,3150,-280,-2520,-3220,-2800,-1750,-770,-350,-140,-70,-280,-840,-1610,-2660,-3780,-4690,-4900,0
834,-3010,-1120,1190,3640,6020,8610,11270,13930,16100,18340,20370,21070,20510,18410,15120,11060,7000,4620,2310,-1330,-6090,-11550,-16870,-21560,-24360,-23870,-19320,-11270,-1400,8680,17500,23590,26460,26250,23520,19320,14770,10710,5040,4550,4900,5040,4970,5810,7140,6440,3850,1680,560,280,70,-420,-350,350,1190,1610,1050,-280,-1960,-3500,-4970,-6510,-7560,-7630,-6930,-6090,-7350,-11830,-18340,-23730,-24920,-21210,-14350,-7070,-1120,2240,1610,-560,-2870,-3850,-2730,70,4060,7910,10850,12810,12040,8680,4620,2590,700,420,910,1750,3850,6090,7210,7420,7210,6370,4900,3010,840,-1610,-4130,-5880,-6440,-5740,-3500,560,5810,10710,14280,16450,17290,16100,15050,13860,12110,10570,10500,12390,15610,20160,25130,28420,29470,27790,21140,10220,-1750,-11480,-17360,-18410,-13860,-5670,3710,12530,17710,18830,16940,12880,7980,3430,140,-2030,-3150,-2380,-2730,-560,1330,910,-490,-1330,-4060,-5950,-7770,-9660,-11620,-13440,-14630,-15050,-15120,-15540,-16800,-18270,-19530,-20370,-20930,-21350,-21490,-21350,-21770,-22470,-22190,-19810,-14280,-6230,2660,10990,17150,20510,20580,17570,12250,5460,-1750,-7070,-8190,-4480,2380,9870,16030,22050,21000,17360,12670,8540,5950,4970,0
835,5320,6230,7070,7350,7070,6020,4060,1820,-280,-1680,-2380,-2800,-3010,-2660,-1400,910,3640,5950,7840,9450,10710,11550,11830,12390,13720,15820,18130,21210,24780,28630,31780,32760,31290,21210,13720,5320,-3010,-10360,-16030,-19810,-21630,-21070,-18130,-13230,-6860,-70,6300,11410,14560,15680,14980,12950,9870,6090,2240,-1330,-4340,-6510,-7770,-8400,-8680,-9170,-9660,-10010,-10080,-10010,-9730,-9660,-9940,-10500,-11480,-12950,-17430,-19880,-21980,-23310,-23870,-23450,-22190,-20650,-19110,-17220,-16940,-19110,-22120,-23730,-21910,-16100,-7770,840,7420,10850,11550,10290,7070,2450,-1890,-3220,-560,5180,12040,18340,23310,26180,25900,22750,17850,11830,7980,5530,3780,3360,4760,5390,6020,6790,7420,7630,7140,5950,4340,1960,-700,-3220,-4970,-5180,-3780,-560,3920,9590,15330,19600,21770,22050,19950,16100,10990,5880,1960,70,980,3990,7140,9380,10710,9450,4760,-1260,-6160,-7490,-4760,7210,12880,16660,17990,16520,12600,7070,1260,-3920,-7700,-10150,-11200,-11200,-10500,-9520,-8680,-7980,-7350,-6790,-6720,-6860,-7140,-7350,-7770,-8750,-10500,-12810,-15260,-17640,-19880,-21980,-24430,-26390,-27440,-27720,-28420,-30660,-33390,-34230,-21910,-9730,3360,14770,23030,28630,31010,29400,24010,17570,0
836,12390,10010,10360,13020,16590,18970,19950,18900,16170,13230,10990,9940,9870,10570,11970,13790,15470,16240,15120,12040,7700,2870,-1960,-5950,-8540,-9940,-10360,-9240,-6650,770,4410,7770,10990,13370,14770,15050,13930,12110,11130,12110,13860,14840,15680,17500,20300,23170,24570,23240,18480,9800,-2450,-15960,-27440,-34440,-36190,-33320,-27510,-20370,-13160,-6510,-840,3710,6860,8400,8330,6440,3640,-1120,-2590,-4060,-5810,-7560,-8610,-8820,-7910,-7140,-6930,-7000,-7140,-7350,-7770,-8470,-9520,-10920,-12880,-15330,-18130,-20860,-22960,-23590,-22680,-20510,-17290,-13020,-9590,-8750,-10850,-13860,-15260,-12880,-6790,1330,9730,16520,20440,16450,11620,8120,6650,6790,7840,9310,11130,12390,11970,9800,6790,3710,770,-1260,-1750,-280,2170,4690,6510,7420,7700,7350,6230,4480,3080,2240,1960,2030,1960,2310,3360,5320,7700,10220,12600,14490,16450,18620,22610,23380,23240,21910,18620,13720,8120,1820,-4060,-8120,-10080,-10780,-11060,-11620,-12460,-12250,-9450,-3710,3710,11550,18760,24220,26880,25970,21980,16310,10710,5950,2170,-490,-2310,-3430,-3920,-3990,-4060,-4550,-5110,-6020,-7210,-10290,-11830,-13020,-13790,-14070,-14490,-15330,-16450,-17290,-18620,-20090,-21350,-22050,-21840,-20230,-18900,-20510,0
837,-24570,-28490,-30100,-27930,-22330,-14070,-3920,6300,15120,22330,26530,26810,23870,19180,13650,8610,5600,4690,5670,8120,10640,11410,9310,6230,3290,1260,560,1190,3290,6370,9450,11970,13580,14070,13020,10290,6440,2310,-1190,-3850,-5530,-5320,-3500,-840,1890,4130,5950,8120,10150,12040,13860,15540,17220,19670,22540,24500,25130,26390,28700,30030,26880,23240,17430,9030,-1050,-10290,-16590,-18410,-15260,-8610,-840,6440,12180,15750,17780,18550,17990,16100,13020,9310,5320,1750,-1050,-2940,-3990,-4410,-4340,-4130,-3640,-3570,-4060,-4480,-4410,-4480,-5180,-6580,-8680,-11060,-15120,-15890,-15820,-15120,-13510,-11270,-8540,-6510,-7070,-10990,-17010,-22400,-24850,-22540,-15960,-7490,980,7770,11760,13440,13230,11620,9030,5880,3150,2520,4550,7840,10150,10360,9030,7350,6160,5530,5460,5810,6370,6930,7280,7490,7280,6230,4270,1470,-1400,-3920,-5950,-7280,-7840,-7280,-5460,-2730,840,4970,9660,14490,19180,23520,27020,29610,31290,32130,30940,28770,26040,22470,19390,16030,12670,10360,8820,7070,4690,1960,-1610,-5950,-9660,-7420,-1260,6790,15120,22050,25970,26460,23450,17710,10430,3220,-2800,-6930,-9170,-10080,-10150,-9800,-8960,-7700,-6440,-5670,-5600,-6230,-7140,-8260,0
838,-9310,-10290,-11270,-11900,-12110,-12530,-13090,-13580,-13720,-13930,-14700,-15260,-14910,-12460,-10430,-9380,-11480,-15960,-20510,-22610,-20510,-13580,-3710,6440,14630,19390,19810,16380,10080,1680,-6230,-10850,-10290,-6370,-1540,3150,6790,8400,7910,6440,5460,5600,6650,7980,8960,9100,8400,7000,5040,3220,1540,140,-1680,-2030,-2100,-1890,-1470,-1050,-490,560,1960,3360,5250,7420,9730,11620,12600,11900,10220,8750,8470,9800,13160,17430,22260,27160,30590,31780,31220,29190,24290,16450,7070,-910,-5460,-6440,-3780,1890,8470,13370,14700,11760,7350,2520,-1610,-4550,-5810,-5530,-4480,-3150,-1890,-1050,-630,-770,-1260,-2240,-3850,-5320,-6580,-7630,-8330,-8610,-8470,-8190,-8120,-8750,-10010,-12040,-14770,-17710,-20230,-22050,-22750,-22190,-21490,-21700,-22610,-23380,-23030,-17080,-11760,-5460,1610,8680,14000,16380,15540,11900,7280,2730,-840,-1470,420,3920,8050,12390,16030,17290,16870,15820,15470,15820,16100,16170,15680,14420,12110,9100,5600,2100,-980,-3360,-5040,-6090,-6440,-6160,-5460,-3500,-2590,-1820,-1260,-1050,-1050,-1470,-1890,-1470,-630,490,1890,4340,7910,11970,15540,17710,18620,18900,18690,17990,16940,15540,13650,10920,6510,1260,-3220,-5950,-6580,-5180,-2380,840,0
839,3710,6020,7350,8050,7840,6230,1050,-1680,-4200,-6230,-7700,-8330,-8120,-7350,-6090,-5110,-4690,-4900,-5530,-6580,-7910,-9240,-10780,-12460,-14000,-15260,-16170,-17080,-17710,-17850,-17150,-16030,-15120,-15050,-16030,-17430,-17500,-15050,-9310,-1330,7210,15400,22260,26460,25620,20510,13370,6230,1400,-210,1890,6160,10920,14980,17850,19320,19040,17080,14280,11200,8330,6230,4900,3920,3220,2450,1470,210,-1190,-2660,-3990,-5110,-5880,-6510,-7350,-8470,-9240,-9170,-8400,-7280,-5320,-2940,-420,2310,7490,9660,10780,11130,11270,10920,11200,13300,16730,21560,26670,29890,30240,28000,21980,12250,910,-9730,-16730,-18130,-13440,-5110,4340,12880,19250,23240,25060,24220,21770,18620,14420,9450,4340,-140,-3430,-5250,-6160,-6650,-7140,-8260,-8680,-8960,-9310,-9940,-10780,-11550,-12530,-13860,-15680,-17570,-19110,-20160,-20440,-20090,-19600,-18970,-17990,-16800,-15120,-12600,-10290,-10780,-13860,-16380,-16800,-14630,-10430,-5530,-1540,1190,3570,5320,5250,3290,630,-1120,-1050,490,2170,3430,2940,2170,1260,630,630,1540,3360,5810,8260,10430,11830,12320,11550,9590,6860,3710,350,-2240,-3710,-4340,-4550,-4550,-4060,-2800,-910,770,2170,3360,4200,4970,6020,7770,10430,14070,18060,20860,0
840,21980,21770,19250,18200,17780,18340,19600,19530,17500,13860,7910,-210,-7910,-12390,-12250,-7770,-280,8260,15680,20090,21000,18760,14210,8890,3150,-1610,-4760,-6300,-6720,-6230,-5250,-4270,-3500,-3080,-3080,-3290,-3360,-3430,-3570,-3920,-4270,-5110,-5320,-5460,-5740,-6230,-7490,-9380,-11900,-14420,-16170,-17150,-17570,-17430,-17850,-20720,-25270,-29400,-31010,-28420,-21000,-10360,1680,13440,23170,29050,30240,27160,20930,12600,3430,-4270,-8820,-9800,-7630,-3640,1260,5810,8540,9590,9660,9870,10500,11550,12390,12670,12040,10430,8120,5320,2450,-420,-3290,-6020,-8190,-9450,-9730,-9100,-7840,-5950,-3850,-2380,-980,350,1470,2310,3150,4410,6790,10640,15820,21770,27720,33180,37590,41720,44590,44800,41860,35560,27300,4900,-7140,-18270,-26950,-31570,-31850,-28910,-23730,-17570,-12110,-7000,-2310,1890,5530,8260,10290,11480,12040,12250,12040,11060,9030,6300,3570,1330,-420,-1750,-2800,-3290,-3500,-3850,-4620,-5950,-7840,-10010,-12110,-14000,-15750,-17360,-19810,-20860,-21910,-22680,-23030,-24010,-27090,-31570,-35770,-37660,-35490,-29400,-20440,-9800,910,9660,15260,17500,16450,13160,8470,3430,-350,-1470,280,4060,8540,12600,15120,15050,12740,9240,5250,1470,-1120,-2310,-2660,-2450,-1610,-700,0
841,70,-700,-2100,-3710,-5320,-6650,-7140,-6790,-5110,-2310,1260,5670,10430,14280,17290,19670,21490,22120,21280,20090,19530,19250,18760,17850,16450,14980,13650,12320,11200,10850,9940,7280,3080,-1120,-3640,-3500,70,6160,13020,24360,27370,28210,26740,23590,19670,15820,12320,9310,6580,3990,1470,-560,-1890,-2940,-3710,-4270,-4410,-4130,-3780,-4060,-5460,-7980,-11060,-14280,-17430,-20370,-22470,-23310,-22890,-21630,-20230,-19110,-17990,-16590,-15330,-16030,-19320,-23380,-24850,-19880,-12110,-2380,8190,16940,20720,19110,13300,5040,-4270,-12600,-16590,-14770,-7350,3640,15470,25550,32060,34160,32200,28000,22470,16800,11760,7560,4200,1960,770,630,1190,2100,3220,4060,4480,4340,3640,2940,2240,1330,1960,3640,6510,10360,13720,16240,18340,20510,23100,25760,27790,28350,27160,25060,22820,20090,17080,14210,12320,10430,7490,2800,-2590,-8750,-15330,-21980,-28140,-32620,-34370,-32340,-26250,-18410,-11340,-5740,-2030,490,1890,2170,350,-1190,-2940,-4270,-5670,-6860,-7840,-8820,-9870,-10990,-12320,-13860,-15680,-17710,-19810,-21490,-22190,-22120,-21700,-21280,-20930,-20370,-19180,-17570,-15820,-13720,-11830,-9870,-7070,-5040,-5250,-7280,-9450,-10360,-8960,-4550,1820,8750,15820,26390,25970,20720,12180,2100,0
842,-6300,-11340,-12250,-8960,-3430,2730,9100,14910,19250,21350,21210,19880,17850,15890,14070,12180,10080,7840,5600,3570,1820,840,490,700,1260,1750,1960,1960,1890,1890,1960,2030,2450,3430,7490,9800,11550,13020,14350,15610,16730,17430,17640,17640,17430,17220,16730,14840,12110,9310,6440,3150,-560,-4900,-10990,-17220,-21350,-21070,-15820,-7700,910,7910,12670,14840,14070,10570,5600,420,-3920,-6930,-8820,-9800,-10150,-10290,-11130,-11970,-13020,-13930,-14280,-13860,-12880,-11620,-10430,-9030,-7700,-6790,-6860,-8190,-10500,-13230,-15890,-18130,-19880,-20720,-19670,-16240,-10220,-4060,-700,-70,-280,0,2590,8050,14770,21490,27510,31010,31290,28840,23870,16940,8610,-4900,-6230,-4130,-140,4410,9030,12950,15190,15890,15470,14700,13930,13160,12530,12180,11480,10220,8330,6370,4690,3290,1960,840,140,-280,-420,-560,-1330,-2590,-3780,-4620,-4970,-4620,-3290,-840,2590,6510,10360,13440,16240,16450,16170,15120,13790,12460,12040,13090,15050,16870,17710,16940,14280,8750,490,-8610,-16100,-20650,-21070,-17150,-10010,-1540,6090,11830,15680,17500,16940,14630,11970,9590,7700,6020,4620,3150,1540,140,-1120,-2450,-4270,-6580,-10430,-11340,-12040,-12670,-13440,-14140,-14560,-14770,0
